wm,1579948293.432342,wm474,00002bf07212100752002a00bc230000,8.200000000000001,42.0,914.8000000000001
gps,1579948293.9997768,928.39306640625,46.47063118875629,7.127261599532447,10.0,6.0
wm,1579948294.421674,wm474,000030f07312110752002a00bc230000,8.200000000000001,42.0,914.8000000000001
wm,1579948295.412393,wm474,00002df07212140752002a00bc230000,8.200000000000001,42.0,914.8000000000001
gps,1579948295.9997745,928.3880615234375,46.47063118875629,7.127261599532447,10.0,6.0
wm,1579948296.4018521,wm474,000031f075120e0752002a00bc230000,8.200000000000001,42.0,914.8000000000001
gps,1579948296.999776,928.394287109375,46.47063118875629,7.127261599532447,10.0,6.0
gps,1579948297.999777,928.39404296875,46.47063118875629,7.127261599532447,10.0,6.0
gps,1579948299.9997745,928.39111328125,46.47063118875629,7.127261599532447,10.0,6.0
wm,1579948300.2272658,wm474,00002af077120d0752002a00df240000,8.200000000000001,42.0,943.9000000000001
wm,1579948301.151496,wm474,00002bf07612110752002a00df240000,8.200000000000001,42.0,943.9000000000001
gps,1579948301.9997685,928.39501953125,46.47063118875629,7.127261599532447,10.0,6.0
wm,1579948302.233746,wm474,000028f07712130752002a00bd230000,8.200000000000001,42.0,914.9000000000001
wm,1579948303.1613789,wm474,00002df076120c0752002a00bd230000,8.200000000000001,42.0,914.9000000000001
gps,1579948303.9997683,928.391845703125,46.47063118875629,7.127261599532447,10.0,6.0
wm,1579948304.154165,wm474,000026f07512110752002b00bd230000,8.200000000000001,43.0,914.9000000000001
wm,1579948305.170601,wm474,00002af07012120752002b00bd230000,8.200000000000001,43.0,914.9000000000001
gps,1579948305.9997635,928.391845703125,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948306.164973,wm474,00002af07212130751002b00bc230000,8.1,43.0,914.8000000000001
gps,1579948306.9997654,928.3958740234375,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948307.155528,wm474,00002cf07412120751002b00bc230000,8.1,43.0,914.8000000000001
gps,1579948307.9997756,928.396240234375,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948308.2120771,wm474,00002af07312150752002b00bc230000,8.200000000000001,43.0,914.8000000000001
wm,1579948309.161423,wm474,00002cf07212150752002b00bc230000,8.200000000000001,43.0,914.8000000000001
gps,1579948309.999772,928.4085693359375,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948310.213932,wm474,000031f07412110752002b00bc230000,8.200000000000001,43.0,914.8000000000001
gps,1579948310.999772,928.408203125,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948311.205437,wm474,00002df07212140752002b00bc230000,8.200000000000001,43.0,914.8000000000001
wm,1579948312.160716,wm474,000032f07412100752002b00bc230000,8.200000000000001,43.0,914.8000000000001
gps,1579948312.9997466,928.41015625,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948313.2148519,wm474,00002df07312130752002b00bc230000,8.200000000000001,43.0,914.8000000000001
gps,1579948313.9997556,928.41015625,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948314.235734,wm474,000030f07812160751002b00bd230000,8.1,43.0,914.9000000000001
gps,1579948314.9997616,928.408447265625,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948315.2143512,wm474,000032f07812140751002b00bd230000,8.1,43.0,914.9000000000001
gps,1579948315.9997668,928.4063720703125,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948316.1515121,wm474,000031f07d120f0751002b00bd230000,8.1,43.0,914.9000000000001
gps,1579948316.9997702,928.4075927734375,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948317.2112188,wm474,000030f078120e0751002b00bd230000,8.1,43.0,914.9000000000001
gps,1579948317.999771,928.408447265625,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948318.2207088,wm474,00002bf07512160751002b00bc230000,8.1,43.0,914.8000000000001
gps,1579948318.999771,928.4091796875,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948319.217142,wm474,00002ef07712130751002b00bc230000,8.1,43.0,914.8000000000001
gps,1579948319.9997716,928.4111328125,46.47063118875629,7.127261599532447,10.0,4.0
wm,1579948320.238418,wm474,000029f07812120752002c00bc230000,8.200000000000001,44.0,914.8000000000001
gps,1579948320.999773,928.409423828125,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948321.21368,wm474,00002bf079120f0752002c00bc230000,8.200000000000001,44.0,914.8000000000001
wm,1579948322.1509519,wm474,00002df07812140751002c00bc230000,8.1,44.0,914.8000000000001
gps,1579948322.9997709,928.406982421875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948323.216532,wm474,00002df07912160751002c00bc230000,8.1,44.0,914.8000000000001
wm,1579948324.161778,wm474,000029f07612140751002c00bc230000,8.1,44.0,914.8000000000001
gps,1579948324.9997668,928.414794921875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948325.214541,wm474,00002ef07b12180751002c00bc230000,8.1,44.0,914.8000000000001
gps,1579948325.999771,928.41455078125,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948326.215914,wm474,00002ef07712140751002c00bc230000,8.1,44.0,914.8000000000001
gps,1579948326.999771,928.4117431640625,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948327.214025,wm474,00002ef07812130751002c00bc230000,8.1,44.0,914.8000000000001
wm,1579948328.15077,wm474,00002df07612150750002c00bc230000,8.0,44.0,914.8000000000001
gps,1579948328.9997492,928.413818359375,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948329.216424,wm474,000030f07a12120750002c00bc230000,8.0,44.0,914.8000000000001
gps,1579948329.9997497,928.414794921875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948330.225995,wm474,00002ef075120a0750002c00bd230000,8.0,44.0,914.9000000000001
gps,1579948330.999753,928.41748046875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948331.214227,wm474,00002df07a12160750002c00bd230000,8.0,44.0,914.9000000000001
gps,1579948331.9997573,928.41845703125,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948332.223792,wm474,00002ef07a120e0750002c00bd230000,8.0,44.0,914.9000000000001
wm,1579948333.161693,wm474,000031f07c12130750002c00bd230000,8.0,44.0,914.9000000000001
gps,1579948333.9997554,928.42333984375,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948334.2186341,wm474,000030f0781210074f002c00bc230000,7.9,44.0,914.8000000000001
gps,1579948334.9997585,928.42822265625,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948335.2243981,wm474,000031f07c1216074f002c00bc230000,7.9,44.0,914.8000000000001
wm,1579948336.1912022,wm474,000031f07e120f0750002c00bc230000,8.0,44.0,914.8000000000001
gps,1579948336.999761,928.4302978515625,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948337.216646,wm474,000037f087120d0750002c00bc230000,8.0,44.0,914.8000000000001
gps,1579948337.9997613,928.424560546875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948338.214645,wm474,00002bf08712120750002c00bd230000,8.0,44.0,914.9000000000001
gps,1579948338.9997616,928.424072265625,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948339.216113,wm474,00002ff08f120e0750002c00bd230000,8.0,44.0,914.9000000000001
gps,1579948339.999762,928.4251708984375,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948340.2200289,wm474,00002ff08d1210074f002c00bd230000,7.9,44.0,914.9000000000001
wm,1579948341.171681,wm474,00002ff08f120f074f002c00bd230000,7.9,44.0,914.9000000000001
gps,1579948341.9997592,928.42529296875,46.47063118875629,7.127261599532447,10.0,3.0
wm,1579948342.229869,wm474,000035f095120e074f002c00bd230000,7.9,44.0,914.9000000000001
wm,1579948343.151911,wm474,000037f099120f074f002c00bd230000,7.9,44.0,914.9000000000001
gps,1579948343.9997563,928.4208984375,46.47063118875629,7.127261599532447,10.0,3.0
gps,1579948344.9997575,928.41748046875,46.47063118875629,7.127261599532447,10.0,3.0
gps,1579948346.999756,928.421142578125,46.47063118875629,7.127261599532447,10.0,3.0
gps,1579948347.9997582,928.422119140625,46.47063118875629,7.127261599532447,10.0,3.0
gps,1579948349.9997537,928.421875,46.47063118875629,7.127261599532447,10.0,3.0
gps,1579948351.999734,927.8966064453125,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948352.9997368,927.8885498046875,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948353.999742,927.8924560546875,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948354.9997456,927.895263671875,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948355.9997487,927.8984375,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948356.9997501,927.892822265625,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948357.9997547,927.890625,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948359.9997525,927.884521484375,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948360.9997525,927.885986328125,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948362.9997504,927.8828125,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948363.9997544,927.8857421875,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948364.9997587,927.8828125,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948365.9997602,927.8837890625,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948366.999763,927.88720703125,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948368.9997377,927.884765625,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948369.9997401,927.8858642578125,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948370.9997458,927.8892822265625,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948372.9997492,927.8865966796875,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948373.9997492,927.88818359375,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948374.9997497,927.8851318359375,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948375.9997504,927.88671875,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948376.9997525,927.8902587890625,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948377.999753,927.897216796875,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948379.999751,927.904052734375,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948381.9997516,927.9056396484375,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948382.9997518,927.906005859375,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948383.9997559,927.907958984375,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948385.9997506,928.121337890625,46.4706127066598,7.127274842939458,10.0,4.0
gps,1579948387.9997299,928.11328125,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948389.999731,928.10986328125,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948390.999732,928.114990234375,46.4706127066598,7.127274842939458,10.0,3.0
gps,1579948392.9997315,929.0098876953125,46.47061019208885,7.127286577603898,10.0,4.0
gps,1579948393.999732,928.904296875,46.47061019208885,7.127286577603898,10.0,4.0
gps,1579948395.9997368,929.1307373046875,46.47061019208885,7.127286577603898,10.0,6.0
gps,1579948396.9997401,929.1285400390625,46.47061019208885,7.127286577603898,10.0,6.0
gps,1579948397.999742,929.1279296875,46.47061019208885,7.127286577603898,10.0,6.0
gps,1579948399.9997303,929.1212158203125,46.47061019208885,7.127286577603898,10.0,6.0
gps,1579948401.9996972,928.984619140625,46.47062385459102,7.127283057204566,10.0,6.0
gps,1579948402.999705,928.509765625,46.47062444132424,7.12728766725131,10.0,6.0
gps,1579948403.9997187,929.0494384765625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948404.9997275,929.0577392578125,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948405.9997363,929.0576171875,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948406.9997473,929.057373046875,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948407.9997556,929.06201171875,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948408.9997644,929.055419921875,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948409.9997675,929.0478515625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948410.999775,929.0357666015625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948411.999785,929.02978515625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948412.9997888,929.02587890625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948413.9997993,929.02392578125,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948414.999802,929.0218505859375,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948415.9998078,929.0167236328125,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948416.9998147,929.0167236328125,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948417.9998164,929.013916015625,46.470626201523906,7.127284649766168,10.0,6.0
gps,1579948419.9998105,929.012939453125,46.470626201523906,7.127284649766168,10.0,4.0
gps,1579948421.999816,929.02783203125,46.470626201523906,7.127284649766168,10.0,4.0
gps,1579948422.999826,929.0311279296875,46.470626201523906,7.127284649766168,10.0,4.0
gps,1579948424.9998257,929.043701171875,46.470626201523906,7.127284649766168,10.0,4.0
gps,1579948425.9998257,929.05322265625,46.470626201523906,7.127284649766168,10.0,4.0
gps,1579948426.999827,929.057861328125,46.470626201523906,7.127284649766168,10.0,4.0
wm,1579948427.8062348,wm474,000004f018131a0747002a00e5240000,7.1000000000000005,42.0,944.5
wm,1579948428.797169,wm474,000009f016131b0745002a00e5240000,6.9,42.0,944.5
gps,1579948428.9998279,929.058837890625,46.470626201523906,7.127284649766168,10.0,4.0
wm,1579948429.786367,wm474,000009f01713100745002a00e5240000,6.9,42.0,944.5
wm,1579948430.806209,wm474,000006f01a13130744002a00bd230000,6.800000000000001,42.0,914.9000000000001
gps,1579948430.9998267,929.06982421875,46.470626201523906,7.127284649766168,10.0,4.0
wm,1579948431.79613,wm474,000007f01b13160744002a00bd230000,6.800000000000001,42.0,914.9000000000001
gps,1579948431.9998312,929.0712890625,46.470626201523906,7.127284649766168,10.0,4.0
wm,1579948432.8174791,wm474,00000af01813110744002b00bd230000,6.800000000000001,43.0,914.9000000000001
gps,1579948432.9998353,929.066650390625,46.470626201523906,7.127284649766168,10.0,4.0
wm,1579948433.806325,wm474,000009f01813110744002b00bd230000,6.800000000000001,43.0,914.9000000000001
gps,1579948433.9998412,929.071044921875,46.470626201523906,7.127284649766168,10.0,4.0
